ticket_id,team_id,ticket_date,resolution_date,client_id
3433,1,2023-09-29,,60
3434,3,2023-05-27,2023-06-08,285
3435,3,2023-10-01,2023-10-15,120
3436,1,2023-11-13,2023-11-16,966
3437,3,2023-03-12,2023-04-06,375
3438,1,2023-07-14,,848
3439,2,2023-04-03,2023-04-21,599
3440,1,2023-06-22,2023-07-14,802
3441,2,2023-07-10,2023-07-29,799
3442,1,2023-07-29,2023-08-16,651
3443,2,2023-11-15,2023-11-22,803
3444,3,2023-07-06,2023-08-01,662
3445,3,2023-08-02,,271
3446,3,2023-02-05,2023-02-24,925
3447,2,2023-07-24,2023-07-26,569
3448,2,2023-07-02,2023-07-29,424
3449,2,2023-04-29,,962
3450,2,2023-02-13,2023-02-19,792
3451,1,2023-10-28,2023-11-26,563
3452,2,2023-02-05,2023-03-02,86
3453,2,2023-05-24,2023-06-02,493
3454,1,2023-11-29,,483
3455,2,2023-06-02,2023-06-22,122
3456,3,2023-08-25,2023-09-02,778
3457,3,2023-03-11,2023-04-07,995
3458,2,2023-11-30,2023-12-28,735
3459,1,2023-12-17,2024-01-13,448
3460,1,2023-04-19,,652
3461,3,2023-12-22,2024-01-16,945
3462,2,2023-04-20,2023-05-05,707
3463,3,2023-07-19,2023-08-03,937
3464,2,2023-07-30,2023-08-16,262
3465,2,2023-11-30,2023-12-17,904
3466,2,2023-03-16,2023-04-01,726
3467,3,2023-03-03,2023-03-12,789
3468,1,2023-05-13,2023-05-22,531
3469,2,2023-06-27,,65
3470,1,2023-06-04,2023-06-18,538
3471,1,2023-08-23,2023-09-12,759
3472,2,2023-01-19,,95
3473,3,2023-07-13,2023-07-27,753
3474,2,2023-11-25,2023-12-15,727
3475,1,2023-11-09,,621
3476,3,2023-03-07,2023-03-10,714
3477,2,2023-06-24,2023-07-07,31
3478,2,2023-11-13,2023-12-03,848
3479,1,2023-11-02,2023-11-19,552
3480,3,2023-07-07,2023-07-09,835
3481,3,2023-05-07,2023-05-11,534
3482,2,2023-10-18,2023-11-10,711
3483,1,2023-07-22,2023-08-10,180
3484,2,2023-04-16,2023-05-14,186
3485,1,2023-12-02,2023-12-06,614
3486,3,2023-06-17,2023-06-22,285
3487,3,2023-04-08,2023-05-04,900
3488,2,2023-06-11,2023-06-27,149
3489,3,2023-11-12,2023-11-19,407
3490,1,2023-09-02,2023-09-03,768
3491,1,2023-08-28,2023-09-11,342
3492,1,2023-07-26,2023-08-10,265
3493,1,2023-03-31,2023-04-03,26
3494,3,2023-01-10,2023-01-23,468
3495,2,2023-04-20,2023-05-17,370
3496,2,2023-10-04,,97
3497,2,2023-03-01,2023-03-09,584
3498,1,2023-02-15,2023-03-06,730
3499,2,2023-10-18,2023-11-02,279
3500,3,2023-04-21,2023-04-23,374
3501,2,2023-08-15,2023-08-19,87
3502,3,2023-12-24,,719
3503,2,2023-05-07,2023-05-26,938
3504,3,2023-10-08,,661
3505,3,2023-04-27,2023-05-13,235
3506,1,2023-10-19,,625
3507,2,2023-10-03,2023-10-06,970
3508,2,2023-07-02,2023-07-21,897
3509,2,2023-12-10,,810
3510,3,2023-08-29,2023-09-06,214
3511,2,2023-08-17,,329
3512,3,2023-12-27,2023-12-29,622
3513,2,2023-04-29,2023-05-10,619
3514,1,2023-03-24,2023-03-31,932
3515,2,2023-02-08,2023-02-21,160
3516,2,2023-08-21,2023-09-16,482
3517,1,2023-03-31,2023-04-03,752
3518,3,2023-01-13,2023-01-16,723
3519,1,2023-06-25,2023-07-20,18
3520,3,2023-03-25,2023-04-15,994
3521,3,2023-04-30,2023-05-02,292
3522,1,2023-11-28,2023-12-15,749
3523,1,2023-07-22,2023-08-13,200
3524,2,2023-07-01,2023-07-25,704
3525,2,2023-10-13,2023-10-25,431
3526,3,2023-07-06,2023-08-02,169
3527,2,2023-08-14,2023-08-22,636
3528,1,2023-01-07,2023-02-01,612
3529,2,2023-12-22,2023-12-23,609
3530,1,2023-01-01,2023-01-12,68
3531,1,2023-06-09,2023-06-10,226
3532,3,2023-06-04,2023-06-20,837
3533,1,2023-06-23,2023-07-15,206
3534,3,2023-02-14,2023-03-08,523
3535,1,2023-01-21,,783
3536,1,2023-06-18,2023-07-07,893
3537,3,2023-07-01,2023-07-10,931
3538,2,2023-09-25,2023-10-23,849
3539,1,2023-05-22,2023-05-27,225
3540,1,2023-03-05,2023-03-07,243
3541,3,2023-05-10,2023-05-27,913
3542,2,2023-05-04,2023-05-08,897
3543,3,2023-03-04,2023-03-08,385
3544,1,2023-04-02,2023-04-05,668
3545,1,2023-06-13,2023-06-26,88
3546,1,2023-12-27,2024-01-04,209
3547,1,2023-09-03,2023-09-19,404
3548,2,2023-04-06,2023-04-10,298
3549,2,2023-03-06,2023-04-04,531
3550,3,2023-06-03,2023-07-02,631
3551,1,2023-04-16,2023-05-02,168
3552,1,2023-10-31,2023-11-18,384
3553,2,2023-06-02,2023-06-09,609
3554,2,2023-12-24,2024-01-21,456
3555,1,2023-03-23,2023-03-28,622
3556,2,2023-04-22,2023-05-13,519
3557,3,2023-08-07,2023-08-30,66
3558,1,2023-08-15,,236
3559,1,2023-02-25,2023-03-20,357
3560,2,2023-03-27,,80
3561,1,2023-07-09,,175
3562,1,2023-08-17,2023-08-25,913
3563,2,2023-03-08,2023-03-12,681
3564,3,2023-10-25,2023-11-03,416
3565,1,2023-07-16,2023-08-12,832
3566,2,2023-06-23,2023-07-07,579
3567,3,2023-11-12,2023-11-30,358
3568,2,2023-02-19,2023-02-24,113
3569,2,2023-04-03,2023-04-21,342
3570,2,2023-03-26,2023-04-17,311
3571,2,2023-06-19,,1000
3572,2,2023-11-23,2023-12-21,915
3573,2,2023-02-01,2023-02-14,125
3574,1,2023-09-13,2023-10-01,177
3575,1,2023-07-10,2023-07-22,42
3576,3,2023-03-01,2023-03-18,527
3577,1,2023-07-30,2023-08-01,176
3578,3,2023-03-10,2023-03-21,175
3579,2,2023-01-15,,75
3580,3,2023-12-22,2024-01-05,847
3581,3,2023-03-06,2023-03-22,397
3582,3,2023-02-20,2023-03-08,439
3583,2,2023-07-25,2023-08-17,128
3584,1,2023-01-31,2023-02-10,359
3585,3,2023-04-15,2023-05-15,281
3586,2,2023-01-31,2023-03-01,124
3587,1,2023-05-06,2023-05-18,33
3588,3,2023-02-24,2023-03-23,126
3589,3,2023-02-12,2023-03-04,470
3590,1,2023-03-15,2023-03-20,138
3591,1,2023-12-11,2023-12-26,360
3592,3,2023-08-22,2023-09-05,4
3593,3,2023-12-13,2023-12-22,138
3594,1,2023-12-19,,27
3595,2,2023-10-03,2023-10-30,505
3596,3,2023-08-22,2023-08-27,254
3597,3,2023-02-11,2023-03-08,167
3598,2,2023-01-09,2023-01-20,7
3599,3,2023-12-24,2024-01-17,419
3600,3,2023-04-19,2023-05-10,297
3601,1,2023-10-06,2023-10-26,190
3602,2,2023-04-26,2023-05-15,519
3603,3,2023-08-05,2023-08-25,547
3604,2,2023-03-01,2023-03-07,17
3605,2,2023-07-26,2023-08-05,136
3606,1,2023-03-17,2023-03-24,277
3607,2,2023-12-11,2023-12-20,805
3608,2,2023-11-06,2023-11-07,661
3609,3,2023-05-28,2023-06-11,420
3610,3,2023-02-10,2023-03-07,833
3611,2,2023-05-25,2023-06-08,357
3612,3,2023-02-22,2023-03-10,544
3613,1,2023-12-04,2023-12-19,830
3614,3,2023-12-17,,698
3615,2,2023-05-23,2023-06-09,890
3616,3,2023-10-30,2023-11-25,231
3617,3,2023-02-07,,440
3618,2,2023-07-28,2023-08-03,238
3619,1,2023-02-12,2023-03-09,503
3620,2,2023-01-10,2023-01-27,165
3621,2,2023-02-04,2023-02-25,64
3622,2,2023-08-04,2023-08-25,868
3623,3,2023-08-30,2023-09-15,330
3624,1,2023-03-02,2023-03-19,227
3625,1,2023-08-06,2023-08-26,608
3626,2,2023-03-11,2023-04-04,12
3627,3,2023-10-24,2023-11-12,817
3628,2,2023-05-30,2023-06-24,575
3629,3,2023-05-23,2023-05-26,718
3630,1,2023-12-22,2024-01-20,677
3631,2,2023-09-28,2023-10-01,376
3632,1,2023-05-01,2023-05-09,397
3633,1,2023-12-10,2024-01-09,505
3634,3,2023-09-23,2023-10-20,631
3635,3,2023-05-05,2023-05-24,101
3636,1,2023-04-19,2023-04-21,804
3637,2,2023-07-24,2023-08-13,910
3638,1,2023-04-11,2023-04-19,969
3639,3,2023-07-06,2023-08-03,825
3640,2,2023-09-01,2023-09-05,332
3641,2,2023-03-28,2023-04-03,410
3642,3,2023-07-14,,803
3643,3,2023-07-23,2023-08-19,389
3644,1,2023-02-07,,486
3645,2,2023-02-07,2023-02-21,215
3646,3,2023-03-29,2023-04-02,486
3647,1,2023-02-12,2023-03-13,861
3648,3,2023-11-26,2023-12-20,335
3649,1,2023-07-10,,206
3650,2,2023-10-21,,550
3651,2,2023-08-14,2023-09-03,676
3652,2,2023-05-13,2023-06-11,903
3653,1,2023-12-31,2024-01-28,261
3654,2,2023-06-24,2023-06-28,213
3655,2,2023-01-30,,179
3656,3,2023-12-02,2023-12-15,385
3657,1,2023-11-06,2023-11-11,129
3658,3,2023-06-30,2023-07-08,636
3659,2,2023-08-05,2023-08-06,56
3660,3,2023-11-18,2023-11-28,245
3661,1,2023-02-10,2023-02-15,910
3662,1,2023-06-14,2023-06-26,796
3663,2,2023-06-10,2023-07-06,319
3664,2,2023-04-20,,457
3665,3,2023-06-09,2023-06-17,641
3666,3,2023-10-28,2023-11-15,112
3667,2,2023-03-07,2023-04-02,441
3668,2,2023-03-28,2023-04-03,436
3669,2,2023-08-19,2023-09-05,414
3670,2,2023-04-11,2023-04-27,549
3671,1,2023-05-09,2023-05-15,161
3672,3,2023-02-26,2023-03-08,109
3673,1,2023-08-09,2023-08-18,127
3674,3,2023-11-19,2023-12-13,602
3675,1,2023-01-27,2023-02-05,3
3676,1,2023-11-19,2023-11-22,636
3677,1,2023-01-12,2023-02-08,706
3678,2,2023-12-28,,484
3679,3,2023-09-30,,734
3680,1,2023-12-31,2024-01-20,635
3681,2,2023-09-06,2023-09-14,111
3682,3,2023-11-30,2023-12-09,3
3683,2,2023-10-28,,836
3684,2,2023-02-09,2023-03-01,567
3685,1,2023-03-15,2023-04-12,619
3686,1,2023-09-26,2023-10-21,543
3687,2,2023-03-24,2023-03-28,239
3688,2,2023-04-10,2023-04-24,77
3689,3,2023-04-12,2023-05-11,287
3690,2,2023-05-12,,156
3691,1,2023-01-30,,625
3692,2,2023-07-21,2023-07-24,28
3693,3,2023-01-30,2023-02-15,562
3694,3,2023-08-23,2023-09-11,304
3695,2,2023-02-19,,511
3696,1,2023-04-09,2023-04-24,871
3697,3,2023-09-05,2023-09-23,438
3698,1,2023-11-12,2023-12-06,485
3699,3,2023-03-01,2023-03-10,729
3700,2,2023-12-03,2023-12-10,806
3701,2,2023-07-18,2023-08-12,57
3702,2,2023-10-19,2023-10-27,924
3703,2,2023-09-17,2023-10-16,476
3704,2,2023-03-02,2023-03-15,726
3705,1,2023-10-12,2023-10-30,902
3706,1,2023-06-04,2023-06-19,188
3707,1,2023-07-24,2023-08-08,37
3708,2,2023-02-27,2023-03-23,903
3709,3,2023-05-04,2023-05-19,208
3710,1,2023-05-21,2023-06-14,572
3711,1,2023-06-13,2023-07-09,543
3712,2,2023-11-02,2023-11-16,606
3713,3,2023-06-30,,103
3714,2,2023-06-25,2023-07-04,338
3715,2,2023-01-12,2023-02-09,978
3716,2,2023-05-23,2023-06-05,98
3717,2,2023-06-22,2023-06-28,456
3718,2,2023-08-29,2023-09-06,412
3719,2,2023-01-26,2023-02-21,87
3720,1,2023-01-22,2023-01-24,775
3721,2,2023-06-13,2023-06-24,189
3722,3,2023-07-17,,378
3723,2,2023-09-16,2023-10-01,3
3724,2,2023-02-27,2023-03-20,787
3725,3,2023-11-07,2023-11-29,847
3726,3,2023-06-02,2023-06-03,316
3727,1,2023-05-17,2023-06-07,565
3728,2,2023-03-01,,606
3729,1,2023-12-02,2023-12-14,113
3730,1,2023-10-01,2023-10-31,392
3731,2,2023-08-16,2023-08-31,481
3732,2,2023-09-02,2023-09-30,955
3733,3,2023-05-29,2023-06-15,979
3734,3,2023-08-06,2023-08-29,428
3735,3,2023-02-23,2023-03-15,978
3736,3,2023-07-05,,716
3737,3,2023-11-26,2023-12-19,268
3738,3,2023-02-03,2023-02-19,944
3739,2,2023-04-28,2023-04-29,521
3740,2,2023-01-07,2023-01-27,523
3741,2,2023-04-06,2023-04-27,306
3742,2,2023-09-06,2023-10-02,637
3743,2,2023-04-29,,383
3744,2,2023-04-10,2023-04-26,746
3745,3,2023-09-22,2023-10-19,420
3746,3,2023-06-14,2023-06-23,326
3747,2,2023-10-08,2023-10-18,528
3748,1,2023-06-24,2023-06-26,918
3749,1,2023-05-29,2023-06-18,275
3750,3,2023-07-12,2023-07-30,692
3751,1,2023-10-10,2023-11-01,10
3752,3,2023-03-11,2023-04-07,601
3753,1,2023-09-01,2023-10-01,578
3754,3,2023-04-28,2023-05-24,880
3755,1,2023-12-19,2024-01-04,17
3756,1,2023-09-08,2023-10-07,216
3757,2,2023-02-23,2023-03-12,484
3758,1,2023-05-01,2023-05-18,339
3759,1,2023-01-15,2023-01-30,769
3760,1,2023-09-06,2023-09-07,808
3761,3,2023-02-20,2023-03-06,434
3762,1,2023-11-10,2023-11-21,528
3763,3,2023-04-08,2023-04-21,263
3764,3,2023-08-06,2023-08-29,398
3765,2,2023-03-27,2023-03-28,23
3766,3,2023-01-29,2023-02-22,202
3767,1,2023-11-05,2023-12-03,107
3768,2,2023-02-09,,673
3769,3,2023-02-22,2023-03-13,768
3770,1,2023-06-26,2023-07-06,59
3771,3,2023-04-03,2023-04-06,63
3772,1,2023-03-05,2023-03-28,147
3773,3,2023-06-04,2023-06-12,112
3774,3,2023-06-04,2023-06-26,830
3775,1,2023-09-16,2023-09-26,992
3776,3,2023-01-25,,598
3777,1,2023-10-06,2023-10-11,756
3778,3,2023-12-01,2023-12-18,57
3779,3,2023-01-29,,912
3780,3,2023-01-15,2023-01-28,246
3781,2,2023-08-11,2023-08-29,478
3782,2,2023-06-06,2023-07-02,973
3783,3,2023-05-22,2023-06-09,2
3784,2,2023-07-25,2023-08-04,749
3785,3,2023-08-25,2023-09-06,606
3786,3,2023-04-11,2023-05-06,360
3787,1,2023-02-27,2023-03-27,555
3788,2,2023-09-02,2023-10-02,62
3789,3,2023-04-24,2023-04-29,962
3790,1,2023-05-15,2023-05-22,871
3791,3,2023-12-18,2023-12-22,888
3792,2,2023-01-30,2023-02-12,816
3793,3,2023-07-16,2023-08-04,139
3794,3,2023-01-14,,622
3795,3,2023-05-08,2023-06-01,279
3796,3,2023-10-09,2023-10-11,2
3797,3,2023-11-03,2023-11-17,530
3798,3,2023-11-27,2023-12-14,133
3799,1,2023-06-09,2023-06-14,287
3800,2,2023-11-12,2023-11-22,496
3801,3,2023-10-14,2023-11-12,61
3802,2,2023-09-09,2023-10-09,501
3803,2,2023-02-14,2023-02-28,595
3804,3,2023-01-01,2023-01-23,207
3805,3,2023-07-29,2023-08-06,572
3806,3,2023-07-27,2023-08-08,503
3807,2,2023-09-07,2023-09-19,576
3808,2,2023-06-11,2023-06-14,248
3809,2,2023-02-12,2023-03-01,829
3810,3,2023-11-28,2023-12-15,587
3811,1,2023-08-14,2023-08-28,294
3812,2,2023-08-28,2023-08-31,188
3813,1,2023-02-11,2023-03-09,117
3814,1,2023-05-26,2023-06-13,242
3815,1,2023-09-29,2023-10-17,977
3816,2,2023-04-09,,223
3817,2,2023-09-30,2023-10-13,741
3818,3,2023-10-11,2023-11-04,523
3819,3,2023-09-17,2023-10-11,401
3820,1,2023-11-17,2023-12-11,248
3821,2,2023-07-01,2023-07-17,935
3822,2,2023-06-10,2023-06-16,525
3823,1,2023-03-22,2023-03-27,459
3824,3,2023-09-30,2023-10-14,944
3825,3,2023-03-09,2023-03-26,552
3826,2,2023-03-15,2023-03-19,535
3827,2,2023-11-19,2023-11-23,413
3828,1,2023-07-21,2023-08-11,318
3829,3,2023-06-23,2023-07-15,226
3830,2,2023-08-27,2023-09-11,604
3831,3,2023-10-01,2023-10-23,360
3832,2,2023-12-08,,695
3833,3,2023-10-13,2023-11-04,338
3834,3,2023-04-25,,687
3835,2,2023-12-15,2023-12-26,446
3836,3,2023-05-01,2023-05-15,673
3837,3,2023-09-21,2023-10-17,497
3838,3,2023-01-15,2023-01-17,324
3839,2,2023-02-25,2023-03-09,513
3840,3,2023-10-16,2023-10-27,177
3841,1,2023-02-18,2023-03-05,404
3842,2,2023-11-08,2023-11-12,831
3843,3,2023-10-12,2023-10-28,229
3844,1,2023-02-10,2023-02-28,944
3845,1,2023-11-15,2023-12-12,531
3846,1,2023-10-01,,262
3847,2,2023-02-25,2023-03-10,196
3848,3,2023-09-19,,966
3849,3,2023-07-04,2023-07-30,537
3850,2,2023-06-24,2023-06-30,432
3851,3,2023-03-24,2023-04-04,743
3852,3,2023-11-29,2023-12-09,439
3853,3,2023-04-06,2023-04-29,571
3854,1,2023-07-01,2023-07-06,282
3855,3,2023-11-03,2023-11-23,632
3856,3,2023-12-21,2024-01-12,146
3857,3,2023-04-04,2023-04-28,918
3858,1,2023-11-03,2023-11-26,462
3859,2,2023-12-22,2024-01-11,552
3860,1,2023-11-09,2023-11-29,584
3861,2,2023-12-03,,773
3862,1,2023-12-02,,48
3863,2,2023-05-26,2023-06-14,81
3864,2,2023-05-05,2023-05-17,794
3865,1,2023-04-20,2023-04-29,371
3866,3,2023-07-29,2023-08-01,120
3867,3,2023-07-16,,790
3868,2,2023-07-19,2023-08-15,70
3869,2,2023-08-11,2023-09-06,107
3870,3,2023-04-17,2023-04-24,71
3871,2,2023-12-19,2023-12-21,396
3872,1,2023-01-07,2023-01-30,171
3873,2,2023-01-18,2023-02-17,506
3874,3,2023-12-28,2024-01-03,636
3875,1,2023-10-17,2023-11-10,680
3876,3,2023-03-08,,91
3877,1,2023-12-08,2023-12-25,631
3878,1,2023-10-29,2023-11-21,96
3879,2,2023-08-11,,230
3880,2,2023-08-16,2023-08-30,434
3881,2,2023-03-08,2023-03-12,262
3882,1,2023-06-30,2023-07-05,200
3883,2,2023-01-26,2023-02-08,643
3884,1,2023-11-06,2023-11-24,253
3885,1,2023-10-28,2023-11-18,959
3886,1,2023-11-12,2023-12-09,979
3887,1,2023-01-09,2023-01-25,414
3888,3,2023-10-26,2023-11-22,562
3889,3,2023-12-16,2023-12-19,135
3890,2,2023-10-15,2023-10-27,586
3891,1,2023-04-07,2023-04-25,199
3892,2,2023-09-14,,130
3893,3,2023-12-21,2024-01-06,115
3894,1,2023-09-06,2023-09-22,435
3895,2,2023-10-01,2023-10-31,495
3896,3,2023-08-21,2023-09-11,767
3897,1,2023-05-21,2023-06-01,50
3898,1,2023-08-10,2023-09-02,941
3899,2,2023-02-26,2023-03-26,194
3900,1,2023-09-06,2023-10-06,519
3901,2,2023-10-30,2023-11-05,744
3902,1,2023-07-24,2023-07-27,169
3903,1,2023-12-23,,346
3904,2,2023-05-17,2023-05-28,41
3905,3,2023-11-02,2023-11-27,35
3906,3,2023-08-14,2023-08-24,991
3907,2,2023-10-02,2023-10-18,417
3908,3,2023-05-02,2023-05-12,920
3909,2,2023-04-09,2023-04-13,292
3910,1,2023-02-17,2023-02-20,789
3911,2,2023-02-23,2023-03-14,44
3912,3,2023-05-15,2023-06-09,231
3913,1,2023-03-07,2023-04-03,637
3914,3,2023-02-13,2023-03-02,227
3915,1,2023-06-21,2023-06-26,636
3916,3,2023-11-20,,771
3917,2,2023-07-20,2023-08-12,775
3918,1,2023-04-11,2023-04-19,275
3919,3,2023-10-29,2023-11-27,829
3920,1,2023-08-24,2023-09-08,164
3921,3,2023-03-25,2023-04-16,136
3922,1,2023-11-01,2023-11-30,562
3923,1,2023-01-01,2023-01-08,707
3924,2,2023-11-18,2023-11-20,968
3925,2,2023-09-27,2023-10-22,449
3926,1,2023-10-08,2023-11-07,332
3927,2,2023-12-31,2024-01-29,441
3928,1,2023-09-19,2023-09-26,105
3929,3,2023-06-24,2023-07-03,468
3930,3,2023-05-26,2023-06-24,894
3931,1,2023-02-07,2023-03-03,354
3932,2,2023-11-05,2023-11-17,341
3933,1,2023-01-14,2023-01-17,417
3934,2,2023-11-03,2023-11-10,599
3935,3,2023-02-02,2023-02-18,21
3936,1,2023-06-10,2023-06-24,933
3937,2,2023-05-05,2023-05-15,248
3938,3,2023-04-02,2023-04-14,419
3939,1,2023-01-26,,251
3940,1,2023-06-06,2023-06-09,927
3941,3,2023-06-12,2023-07-03,524
3942,1,2023-09-28,,253
3943,3,2023-04-15,2023-05-04,768
3944,3,2023-01-29,2023-02-01,271
3945,3,2023-05-13,2023-05-30,51
3946,2,2023-08-11,2023-08-21,622
3947,2,2023-07-08,2023-07-12,142
3948,2,2023-01-03,2023-01-21,715
3949,3,2023-05-06,2023-05-15,27
3950,1,2023-03-26,2023-04-10,352
3951,2,2023-06-28,2023-07-16,155
3952,2,2023-09-11,2023-09-27,101
3953,3,2023-10-06,2023-11-01,745
3954,3,2023-02-22,2023-03-02,515
3955,3,2023-05-31,,115
3956,1,2023-07-01,2023-07-21,614
3957,2,2023-07-24,2023-07-31,771
3958,1,2023-11-25,2023-12-10,835
3959,3,2023-03-31,2023-04-16,605
3960,1,2023-06-14,2023-06-28,458
3961,2,2023-12-12,2023-12-17,30
3962,1,2023-06-25,2023-06-27,539
3963,2,2023-07-17,2023-07-21,99
3964,2,2023-01-05,2023-01-10,594
3965,2,2023-12-11,2023-12-25,103
3966,2,2023-06-18,2023-06-25,591
3967,2,2023-09-26,,716
3968,2,2023-12-26,2024-01-11,361
3969,2,2023-06-29,2023-07-12,790
3970,1,2023-10-16,2023-11-07,782
3971,1,2023-10-13,2023-11-08,882
3972,1,2023-10-02,2023-10-29,176
3973,2,2023-04-14,2023-04-26,910
3974,3,2023-06-01,2023-06-20,502
3975,2,2023-11-11,2023-11-14,338
3976,2,2023-11-02,2023-11-09,72
3977,1,2023-04-03,2023-05-01,157
3978,3,2023-10-24,2023-11-11,223
3979,3,2023-02-21,2023-03-20,816
3980,3,2023-05-19,2023-05-26,963
3981,1,2023-06-11,2023-07-04,662
3982,2,2023-12-04,2023-12-27,483
3983,2,2023-05-18,2023-05-19,724
3984,2,2023-09-07,2023-09-24,959
3985,1,2023-01-07,2023-01-15,294
3986,1,2023-01-02,2023-01-09,569
3987,2,2023-04-15,2023-05-03,151
3988,3,2023-10-01,2023-10-17,459
3989,2,2023-01-01,2023-01-02,420
3990,3,2023-01-09,,6
3991,1,2023-03-03,2023-03-21,959
3992,2,2023-07-20,2023-08-16,946
3993,1,2023-01-14,2023-01-20,545
3994,3,2023-09-26,2023-10-24,656
3995,1,2023-02-25,2023-03-27,208
3996,3,2023-04-04,2023-04-09,994
3997,2,2023-04-18,2023-05-07,752
3998,2,2023-01-31,2023-02-08,856
3999,1,2023-05-02,2023-05-20,899
4000,1,2023-03-07,2023-03-21,712
4001,1,2023-05-02,,911
4002,1,2023-12-11,2024-01-09,437
4003,2,2023-04-10,2023-04-28,6
4004,2,2023-02-09,,695
4005,1,2023-09-26,2023-10-16,726
4006,2,2023-08-17,2023-09-03,80
4007,3,2023-09-25,2023-10-22,759
4008,2,2023-03-13,2023-03-25,134
4009,2,2023-05-23,2023-06-20,129
4010,1,2023-04-28,2023-05-19,145
4011,1,2023-09-03,2023-09-17,144
4012,1,2023-02-22,,661
4013,2,2023-02-17,2023-03-04,49
4014,2,2023-08-02,2023-08-28,383
4015,1,2023-08-01,2023-08-10,21
4016,2,2023-07-02,2023-07-30,286
4017,2,2023-09-14,2023-10-11,437
4018,3,2023-08-09,2023-09-07,1
4019,1,2023-03-03,2023-03-27,220
4020,3,2023-07-01,2023-07-12,357
4021,3,2023-02-13,2023-03-05,602
4022,3,2023-01-26,2023-01-30,616
4023,1,2023-11-25,2023-12-13,682
4024,1,2023-12-31,2024-01-04,553
4025,1,2023-05-01,2023-05-26,984
4026,2,2023-08-22,2023-09-11,213
4027,2,2023-09-10,2023-09-16,551
4028,1,2023-09-10,2023-09-11,411
4029,2,2023-12-10,2024-01-07,172
4030,2,2023-11-25,2023-12-01,865
4031,1,2023-10-31,2023-11-17,197
4032,1,2023-08-10,2023-08-26,658
4033,1,2023-05-28,2023-05-31,740
4034,3,2023-03-28,2023-04-24,874
4035,1,2023-02-27,2023-03-08,577
4036,2,2023-07-07,2023-07-31,45
4037,2,2023-06-22,2023-07-04,408
4038,3,2023-05-28,2023-06-07,40
4039,2,2023-06-30,2023-07-19,138
4040,1,2023-01-21,2023-02-01,968
4041,3,2023-01-04,2023-01-10,583
4042,2,2023-03-09,2023-03-13,70
4043,2,2023-08-01,2023-08-09,269
4044,1,2023-06-04,2023-07-04,173
4045,2,2023-03-30,2023-04-24,161
4046,3,2023-07-11,2023-08-08,139
4047,3,2023-09-05,2023-10-04,176
4048,1,2023-01-05,2023-01-22,314
4049,3,2023-08-05,,58
4050,1,2023-11-29,2023-12-05,857
4051,2,2023-10-07,2023-10-21,902
4052,1,2023-09-01,2023-09-07,794
4053,1,2023-10-22,2023-10-23,169
4054,1,2023-03-11,2023-04-01,857
4055,2,2023-08-04,,965
4056,3,2023-12-14,2023-12-26,28
4057,3,2023-11-01,2023-11-16,483
4058,3,2023-03-17,2023-03-23,290
4059,2,2023-04-04,2023-04-20,115
4060,1,2023-07-26,2023-08-09,564
4061,1,2023-12-13,2024-01-03,536
4062,3,2023-09-21,2023-09-28,968
4063,3,2023-01-27,2023-02-04,102
4064,3,2023-07-05,2023-07-25,100
4065,2,2023-10-18,2023-10-28,735
4066,2,2023-09-15,,159
4067,2,2023-09-14,2023-09-29,889
4068,1,2023-06-18,2023-07-18,493
4069,2,2023-09-12,2023-09-30,967
4070,1,2023-10-10,,667
4071,2,2023-08-26,2023-09-20,9
4072,1,2023-07-14,,548
4073,1,2023-12-29,2024-01-08,514
4074,1,2023-07-15,2023-08-07,889
4075,2,2023-04-22,2023-05-01,44
4076,1,2023-07-31,2023-08-23,874
4077,1,2023-10-01,2023-10-17,807
4078,1,2023-05-26,2023-06-02,833
4079,1,2023-10-03,2023-10-19,707
4080,2,2023-03-08,,760
4081,2,2023-01-22,2023-02-15,245
4082,2,2023-12-13,2024-01-06,616
4083,1,2023-06-02,2023-06-20,839
4084,2,2023-03-15,2023-03-18,190
4085,2,2023-03-04,2023-03-17,679
4086,3,2023-12-22,2024-01-09,823
4087,2,2023-10-27,2023-11-04,573
4088,1,2023-03-09,2023-03-27,539
4089,1,2023-01-22,2023-02-16,486
4090,1,2023-08-28,2023-09-01,358
4091,3,2023-11-29,2023-12-09,452
4092,2,2023-05-11,2023-06-02,621
4093,1,2023-07-22,,229
4094,3,2023-01-17,,250
4095,1,2023-12-29,2023-12-30,749
4096,1,2023-10-24,2023-10-26,901
4097,2,2023-07-10,2023-07-24,729
4098,3,2023-12-23,2023-12-24,921
4099,3,2023-07-04,2023-07-21,302
4100,1,2023-03-13,2023-04-08,411
4101,2,2023-02-06,2023-02-13,537
4102,3,2023-12-20,2023-12-27,257
4103,3,2023-10-13,,173
4104,1,2023-05-03,2023-05-17,570
4105,2,2023-03-04,2023-03-19,533
4106,1,2023-05-30,2023-06-09,404
4107,3,2023-05-14,2023-06-03,92
4108,1,2023-05-11,2023-05-31,566
4109,3,2023-11-14,2023-11-29,590
4110,3,2023-09-20,2023-10-19,97
4111,2,2023-08-26,2023-09-02,850
4112,1,2023-06-14,2023-07-04,225
4113,2,2023-07-07,2023-07-15,99
4114,2,2023-07-19,2023-07-20,789
4115,2,2023-12-27,2024-01-19,66
4116,2,2023-10-25,2023-11-24,325
4117,3,2023-05-07,2023-05-14,123
4118,3,2023-06-02,2023-06-17,698
